14/06/14 03:27:11 INFO terasort.TeraSort: starting
14/06/14 03:27:12 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/14 03:27:13 WARN snappy.LoadSnappy: Snappy native library is available
14/06/14 03:27:13 INFO util.NativeCodeLoader: Loaded the native-hadoop library
14/06/14 03:27:13 INFO snappy.LoadSnappy: Snappy native library loaded
14/06/14 03:27:17 INFO zlib.ZlibFactory: Successfully loaded & initialized native-zlib library
14/06/14 03:27:17 INFO compress.CodecPool: Got brand-new compressor
Making 100 from 100000 records
Step size is 1000.0
14/06/14 03:27:19 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/14 03:27:24 INFO mapred.JobClient: Running job: job_201406131535_0012
14/06/14 03:27:25 INFO mapred.JobClient:  map 0% reduce 0%
14/06/14 03:45:59 INFO mapred.JobClient:  map 100% reduce 69%
14/06/14 03:46:14 INFO mapred.JobClient:  map 100% reduce 70%
14/06/14 03:46:18 INFO mapred.JobClient:  map 100% reduce 71%
14/06/14 03:46:29 INFO mapred.JobClient:  map 100% reduce 72%
14/06/14 03:46:32 INFO mapred.JobClient:  map 100% reduce 73%
14/06/14 03:46:37 INFO mapred.JobClient:  map 100% reduce 74%
14/06/14 03:46:39 INFO mapred.JobClient:  map 100% reduce 75%
14/06/14 03:46:45 INFO mapred.JobClient:  map 100% reduce 76%
14/06/14 03:46:58 INFO mapred.JobClient:  map 100% reduce 77%
14/06/14 03:47:09 INFO mapred.JobClient:  map 100% reduce 78%
14/06/14 03:47:17 INFO mapred.JobClient:  map 100% reduce 79%
14/06/14 03:47:29 INFO mapred.JobClient:  map 100% reduce 80%
14/06/14 03:47:35 INFO mapred.JobClient:  map 100% reduce 81%
14/06/14 03:47:37 INFO mapred.JobClient:  map 100% reduce 82%
14/06/14 03:47:38 INFO mapred.JobClient:  map 100% reduce 83%
14/06/14 03:47:40 INFO mapred.JobClient:  map 100% reduce 84%
14/06/14 03:47:44 INFO mapred.JobClient:  map 100% reduce 85%
14/06/14 03:47:46 INFO mapred.JobClient:  map 100% reduce 86%
14/06/14 03:47:54 INFO mapred.JobClient:  map 100% reduce 87%
14/06/14 03:47:56 INFO mapred.JobClient:  map 100% reduce 88%
14/06/14 03:48:04 INFO mapred.JobClient:  map 100% reduce 89%
14/06/14 03:48:14 INFO mapred.JobClient:  map 100% reduce 90%
14/06/14 03:48:19 INFO mapred.JobClient:  map 100% reduce 91%
14/06/14 03:48:29 INFO mapred.JobClient:  map 100% reduce 92%
14/06/14 03:48:35 INFO mapred.JobClient:  map 100% reduce 93%
14/06/14 03:48:51 INFO mapred.JobClient:  map 100% reduce 94%
14/06/14 03:48:59 INFO mapred.JobClient:  map 100% reduce 95%
14/06/14 03:49:18 INFO mapred.JobClient:  map 100% reduce 96%
14/06/14 03:49:43 INFO mapred.JobClient:  map 100% reduce 97%
14/06/14 03:49:55 INFO mapred.JobClient:  map 100% reduce 98%
14/06/14 03:50:14 INFO mapred.JobClient:  map 100% reduce 99%
14/06/14 03:52:11 INFO mapred.JobClient:  map 100% reduce 100%
14/06/14 03:52:16 INFO mapred.JobClient: Job complete: job_201406131535_0012
14/06/14 03:52:16 INFO mapred.JobClient: Counters: 31
14/06/14 03:52:16 INFO mapred.JobClient:   Job Counters 
14/06/14 03:52:16 INFO mapred.JobClient:     Launched reduce tasks=109
14/06/14 03:52:16 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=22703643
14/06/14 03:52:16 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/14 03:52:16 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/14 03:52:16 INFO mapred.JobClient:     Rack-local map tasks=28
14/06/14 03:52:16 INFO mapred.JobClient:     Launched map tasks=823
14/06/14 03:52:16 INFO mapred.JobClient:     Data-local map tasks=795
14/06/14 03:52:16 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=50040784
14/06/14 03:52:16 INFO mapred.JobClient:   File Input Format Counters 
14/06/14 03:52:16 INFO mapred.JobClient:     Bytes Read=100091750400
14/06/14 03:52:16 INFO mapred.JobClient:   File Output Format Counters 
14/06/14 03:52:16 INFO mapred.JobClient:     Bytes Written=100000000000
14/06/14 03:52:16 INFO mapred.JobClient:   FileSystemCounters
14/06/14 03:52:16 INFO mapred.JobClient:     FILE_BYTES_READ=243058980554
14/06/14 03:52:16 INFO mapred.JobClient:     HDFS_BYTES_READ=100091847200
14/06/14 03:52:16 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=306951888114
14/06/14 03:52:16 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=100000000000
14/06/14 03:52:16 INFO mapred.JobClient:   Map-Reduce Framework
14/06/14 03:52:16 INFO mapred.JobClient:     Map output materialized bytes=102000480000
14/06/14 03:52:16 INFO mapred.JobClient:     Map input records=1000000000
14/06/14 03:52:16 INFO mapred.JobClient:     Reduce shuffle bytes=102000480000
14/06/14 03:52:16 INFO mapred.JobClient:     Spilled Records=3008773838
14/06/14 03:52:16 INFO mapred.JobClient:     Map output bytes=100000000000
14/06/14 03:52:16 INFO mapred.JobClient:     Total committed heap usage (bytes)=132261281792
14/06/14 03:52:16 INFO mapred.JobClient:     CPU time spent (ms)=10673950
14/06/14 03:52:16 INFO mapred.JobClient:     Map input bytes=100000000000
14/06/14 03:52:16 INFO mapred.JobClient:     SPLIT_RAW_BYTES=96800
14/06/14 03:52:16 INFO mapred.JobClient:     Combine input records=0
14/06/14 03:52:16 INFO mapred.JobClient:     Reduce input records=1000000000
14/06/14 03:52:16 INFO mapred.JobClient:     Reduce input groups=1000000000
14/06/14 03:52:16 INFO mapred.JobClient:     Combine output records=0
14/06/14 03:52:16 INFO mapred.JobClient:     Physical memory (bytes) snapshot=180641353728
14/06/14 03:52:16 INFO mapred.JobClient:     Reduce output records=1000000000
14/06/14 03:52:16 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=661412192256
14/06/14 03:52:16 INFO mapred.JobClient:     Map output records=1000000000
14/06/14 03:52:16 INFO terasort.TeraSort: done

real	25m5.639s
user	0m6.602s
sys	0m0.888s
