14/06/14 19:29:58 INFO terasort.TeraSort: starting
14/06/14 19:29:59 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/14 19:30:00 WARN snappy.LoadSnappy: Snappy native library is available
14/06/14 19:30:00 INFO util.NativeCodeLoader: Loaded the native-hadoop library
14/06/14 19:30:00 INFO snappy.LoadSnappy: Snappy native library loaded
14/06/14 19:30:06 INFO zlib.ZlibFactory: Successfully loaded & initialized native-zlib library
14/06/14 19:30:06 INFO compress.CodecPool: Got brand-new compressor
Making 100 from 100000 records
Step size is 1000.0
14/06/14 19:30:08 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/14 19:30:12 INFO mapred.JobClient: Running job: job_201406131535_0022
14/06/14 19:30:13 INFO mapred.JobClient:  map 0% reduce 0%
14/06/14 20:08:02 INFO mapred.JobClient:  map 100% reduce 63%
14/06/14 20:08:31 INFO mapred.JobClient:  map 100% reduce 64%
14/06/14 20:09:07 INFO mapred.JobClient:  map 100% reduce 65%
14/06/14 20:09:45 INFO mapred.JobClient:  map 100% reduce 66%
14/06/14 20:10:22 INFO mapred.JobClient:  map 100% reduce 67%
14/06/14 20:11:04 INFO mapred.JobClient:  map 100% reduce 68%
14/06/14 20:11:31 INFO mapred.JobClient:  map 100% reduce 69%
14/06/14 20:12:18 INFO mapred.JobClient:  map 100% reduce 70%
14/06/14 20:13:14 INFO mapred.JobClient:  map 100% reduce 71%
14/06/14 20:14:19 INFO mapred.JobClient:  map 100% reduce 72%
14/06/14 20:15:08 INFO mapred.JobClient:  map 100% reduce 73%
14/06/14 20:15:21 INFO mapred.JobClient:  map 100% reduce 74%
14/06/14 20:15:37 INFO mapred.JobClient:  map 100% reduce 75%
14/06/14 20:15:43 INFO mapred.JobClient:  map 100% reduce 76%
14/06/14 20:15:50 INFO mapred.JobClient:  map 100% reduce 77%
14/06/14 20:15:53 INFO mapred.JobClient:  map 100% reduce 78%
14/06/14 20:16:14 INFO mapred.JobClient:  map 100% reduce 79%
14/06/14 20:16:24 INFO mapred.JobClient:  map 100% reduce 80%
14/06/14 20:16:43 INFO mapred.JobClient:  map 100% reduce 81%
14/06/14 20:16:47 INFO mapred.JobClient:  map 100% reduce 82%
14/06/14 20:16:53 INFO mapred.JobClient:  map 100% reduce 83%
14/06/14 20:17:09 INFO mapred.JobClient:  map 100% reduce 84%
14/06/14 20:17:26 INFO mapred.JobClient:  map 100% reduce 85%
14/06/14 20:17:59 INFO mapred.JobClient:  map 100% reduce 86%
14/06/14 20:18:27 INFO mapred.JobClient:  map 100% reduce 87%
14/06/14 20:18:53 INFO mapred.JobClient:  map 100% reduce 88%
14/06/14 20:19:02 INFO mapred.JobClient:  map 100% reduce 89%
14/06/14 20:19:41 INFO mapred.JobClient:  map 100% reduce 90%
14/06/14 20:20:08 INFO mapred.JobClient:  map 100% reduce 91%
14/06/14 20:20:30 INFO mapred.JobClient:  map 100% reduce 92%
14/06/14 20:21:05 INFO mapred.JobClient:  map 100% reduce 93%
14/06/14 20:21:47 INFO mapred.JobClient:  map 100% reduce 94%
14/06/14 20:22:14 INFO mapred.JobClient:  map 100% reduce 95%
14/06/14 20:22:26 INFO mapred.JobClient:  map 100% reduce 96%
14/06/14 20:22:55 INFO mapred.JobClient:  map 100% reduce 97%
14/06/14 20:23:31 INFO mapred.JobClient:  map 100% reduce 98%
14/06/14 20:24:40 INFO mapred.JobClient:  map 100% reduce 99%
14/06/14 20:26:38 INFO mapred.JobClient:  map 100% reduce 100%
14/06/14 20:26:41 INFO mapred.JobClient: Job complete: job_201406131535_0022
14/06/14 20:26:41 INFO mapred.JobClient: Counters: 31
14/06/14 20:26:41 INFO mapred.JobClient:   Job Counters 
14/06/14 20:26:41 INFO mapred.JobClient:     Launched reduce tasks=115
14/06/14 20:26:41 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=50561954
14/06/14 20:26:41 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/14 20:26:41 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/14 20:26:41 INFO mapred.JobClient:     Rack-local map tasks=29
14/06/14 20:26:41 INFO mapred.JobClient:     Launched map tasks=1519
14/06/14 20:26:41 INFO mapred.JobClient:     Data-local map tasks=1490
14/06/14 20:26:41 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=121896299
14/06/14 20:26:41 INFO mapred.JobClient:   File Input Format Counters 
14/06/14 20:26:41 INFO mapred.JobClient:     Bytes Read=200183500800
14/06/14 20:26:41 INFO mapred.JobClient:   File Output Format Counters 
14/06/14 20:26:41 INFO mapred.JobClient:     Bytes Written=200000000000
14/06/14 20:26:41 INFO mapred.JobClient:   FileSystemCounters
14/06/14 20:26:41 INFO mapred.JobClient:     FILE_BYTES_READ=607799010200
14/06/14 20:26:41 INFO mapred.JobClient:     HDFS_BYTES_READ=200183682300
14/06/14 20:26:41 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=735438841065
14/06/14 20:26:41 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=200000000000
14/06/14 20:26:41 INFO mapred.JobClient:   Map-Reduce Framework
14/06/14 20:26:41 INFO mapred.JobClient:     Map output materialized bytes=204000900000
14/06/14 20:26:41 INFO mapred.JobClient:     Map input records=2000000000
14/06/14 20:26:41 INFO mapred.JobClient:     Reduce shuffle bytes=204000900000
14/06/14 20:26:41 INFO mapred.JobClient:     Spilled Records=7209184312
14/06/14 20:26:41 INFO mapred.JobClient:     Map output bytes=200000000000
14/06/14 20:26:41 INFO mapred.JobClient:     Total committed heap usage (bytes)=228939825152
14/06/14 20:26:41 INFO mapred.JobClient:     CPU time spent (ms)=21411890
14/06/14 20:26:41 INFO mapred.JobClient:     Map input bytes=200000000000
14/06/14 20:26:41 INFO mapred.JobClient:     SPLIT_RAW_BYTES=181500
14/06/14 20:26:41 INFO mapred.JobClient:     Combine input records=0
14/06/14 20:26:41 INFO mapred.JobClient:     Reduce input records=2000000000
14/06/14 20:26:41 INFO mapred.JobClient:     Reduce input groups=2000000000
14/06/14 20:26:41 INFO mapred.JobClient:     Combine output records=0
14/06/14 20:26:41 INFO mapred.JobClient:     Physical memory (bytes) snapshot=314016784384
14/06/14 20:26:41 INFO mapred.JobClient:     Reduce output records=2000000000
14/06/14 20:26:41 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=1176195584000
14/06/14 20:26:41 INFO mapred.JobClient:     Map output records=2000000000
14/06/14 20:26:41 INFO terasort.TeraSort: done

real	56m43.109s
user	0m9.393s
sys	0m1.506s
